"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MODEL324",12.1479186928921,-1.15109394943668,1.58534175223218,-0.726085683301994,0.467786245119038,0.571792494033819
"MODEL897",1069.4521478944,0.446729758024392,0.619081732411289,0.7216006136773,0.470540061751498,0.574564414246147
"MODEL1154",3.74157447932564,1.74007371908075,2.42194649089902,0.718460843631124,0.472473182930737,0.576329517259165
"MODEL231",149.43750215548,0.729589979551805,1.02332172732743,0.712962463386023,0.47586898504133,0.579378040363888
"MODEL467",20.1531909744823,-1.05652019452257,1.4821546999282,-0.712827206615987,0.475952687980825,0.579378040363888
"MODEL788",100.273380259477,-0.439743823913715,0.618732943831191,-0.710716680432147,0.477259820993109,0.580371510713842
"MODEL20",3.0583735097128,4.01115973227842,5.66275836729344,0.708340259659638,0.478733981506396,0.580372888349292
"MODEL449",31.5440391768509,-0.676172072232491,0.952628767154558,-0.709795983016736,0.47783066047041,0.580372888349292
"MODEL952",426.313249867626,-0.361785533810051,0.510193578704482,-0.709114243908599,0.478253584432399,0.580372888349292
"MODEL759",133.764440007254,0.414835699194921,0.587163193144828,0.706508350724564,0.479872061425365,0.581156533406538
"MODEL1319",593.229848720673,-0.491038265309219,0.698938313508084,-0.70254878838251,0.482336986879154,0.583543826500675
"MODEL1015",797.855649964951,0.337063987900383,0.485195741240173,0.694696921780142,0.487245257542723,0.588879237643659
"MODEL1349",7.55108220323463,-1.05635405459552,1.53307160302755,-0.68904417282885,0.49079547015704,0.592564091650277
"MODEL618",819.771024972152,0.316322773129184,0.459667472630915,0.688155660261765,0.49135476260506,0.592634009591001
"MODEL1335",71.9279516988245,-0.681442855037937,1.0033210333188,-0.679187251545851,0.497019223876802,0.598854966995291
"MODEL1406",37.8781594416539,-0.536770130161142,0.793239852119497,-0.676680740039622,0.498608539031027,0.600158139648344
"MODEL644",365.331960068791,0.365547796272602,0.541726659169655,0.674782734216744,0.499813811484191,0.600996871998284
"MODEL430",18.5527771955083,-0.701956129029078,1.04976613447097,-0.668678580856325,0.503700533665346,0.605054909341909
"MODEL265",30.7377786091551,0.613352931767279,0.932567245924258,0.657703703886137,0.510728541880528,0.612874250256634
"MODEL638",2139.3094597173,-0.36455672852233,0.557052764779261,-0.654438415123547,0.512829391781102,0.614771137003308
"MODEL614",82.3300488951123,0.416854715069519,0.638995372888706,0.652359520515844,0.514169271372059,0.615752866020035
"MODEL130",42.3052130839151,-0.529335755003202,0.81691379656038,-0.647970149643663,0.517004257191078,0.618521287449245
"MODEL716",247.762180881265,-0.325709145477767,0.511838733445931,-0.636351108648901,0.524547599965231,0.626911287319416
"MODEL150",1199.1873988866,0.554864997573525,0.87424047465451,0.634682348461161,0.525635608257755,0.626943783007737
"MODEL230",202.195353533093,0.339859807140928,0.535409451842173,0.634766170024789,0.525580930254108,0.626943783007737
"MODEL807",577.188363993956,0.478399522015368,0.759464631830909,0.629916788701599,0.52874902797787,0.63002152325589
"MODEL1063",112.987813996727,0.469531555013316,0.747963090367555,0.62774695845297,0.530169718027748,0.631078153785295
"MODEL1421",151.69806338063,0.406880346997179,0.652776747732584,0.623307047027143,0.533082767784914,0.633907275172805
"MODEL1274",6.90584714075182,-0.970956998932704,1.56367522527514,-0.62094543882145,0.534635522833595,0.634477096374809
"MODEL855",138.368654118198,-0.720555049324166,1.15964945133393,-0.621355917941685,0.534365469458827,0.634477096374809
"MODEL858",269.46731007155,-0.311613038661294,0.505152770168327,-0.616868909889295,0.537321195030596,0.637024726706283
"MODEL497",273.75762199019,0.34489190594665,0.562299615438291,0.613359668897905,0.539638547382146,0.639131025055808
"MODEL1405",2218.26488159027,0.288958998734234,0.473343790798696,0.6104632707797,0.541554966768614,0.640758729449952
"MODEL926",21.2733573554135,-0.623781101843851,1.03133907326196,-0.604826402892827,0.545294348407058,0.644537919817143
"MODEL604",230.251749409704,0.459390917487757,0.765555510706555,0.600075253933932,0.548456083707938,0.647382815643177
"MODEL832",192.235626241717,-0.481582258550679,0.803220278396501,-0.599564367961525,0.548796600062998,0.647382815643177
"MODEL272",718.150732117934,-0.281519194332867,0.475245490534087,-0.592365840266032,0.553605635690705,0.65175484201834
"MODEL918",213.978537549492,-0.33769004477378,0.56959518997984,-0.592859719875323,0.553275036919404,0.65175484201834
"MODEL196",16.6094557592478,-0.947381398076692,1.6109278985888,-0.588096710539693,0.556467380948135,0.654472083861389
"MODEL682",5.13259358639015,-1.00557450893192,1.71444712554318,-0.586529904568112,0.55751947157084,0.65505766938045
"MODEL1249",110.670552841194,0.348063684877407,0.602748648803165,0.57746074681135,0.563628248030436,0.661577546347542
"MODEL1333",436.888348653046,-0.306696344915485,0.53521556013977,-0.57303331172844,0.566622139262946,0.663262159427656
"MODEL144",273.685506965655,-0.332691906537655,0.580767067355884,-0.57284912529964,0.566746853656457,0.663262159427656
"MODEL352",843.268663178834,-0.263632812881623,0.459091000901709,-0.574249576584635,0.565798925254898,0.663262159427656
"MODEL151",86.7734983079674,-0.419499657301477,0.733402445672635,-0.571991080445247,0.567328017439478,0.663285575285325
"MODEL1056",253.716946082025,-0.30714195976439,0.545558247391229,-0.562986557774708,0.573444037371823,0.669127265964792
"MODEL291",126.797424964346,-0.327063913902781,0.580963764761074,-0.56296783679321,0.573456785467288,0.669127265964792
"MODEL1075",34.9182303759184,-0.459303693318404,0.829064868295544,-0.554002118389935,0.579577395962469,0.675602053281695
"MODEL463",112.726170339967,0.407255506279651,0.736774393601327,0.552754696439708,0.580431394116473,0.675930943690316
"MODEL205",95.7224581188979,-0.343106604866728,0.625408780573854,-0.548611748865926,0.583271921269056,0.678570286358292
"MODEL1020",332.759348269218,0.389157307032306,0.716447721639159,0.543176138716658,0.587008533803161,0.682245906544087
"MODEL815",2321.85027024489,0.241113095212852,0.446562688597034,0.539931125841159,0.58924453141425,0.684171941190219
"MODEL1283",885.623256986446,-0.300871819699575,0.55852598208977,-0.538689030318409,0.590101444152932,0.684494511274549
"MODEL321",63.2922483291099,-0.669508629857299,1.24943480091046,-0.535849193066682,0.592062780604523,0.686096281053477
"MODEL1077",14.4750100698921,-0.720958716936068,1.35313137525228,-0.53280762690293,0.594166753716439,0.687860042010608
"MODEL537",325.228918241687,0.479508548762852,0.914209180663514,0.524506380930056,0.599926382845924,0.69384832145194
"MODEL841",430.964044315886,-0.957822850768168,1.83335700218668,-0.522442082816251,0.601362561903718,0.694829470352097
"MODEL148",221.265051534638,-0.33390815009827,0.641325027266987,-0.520653546800166,0.602608140186036,0.695564268275524
"MODEL653",51.9682595017612,-0.523670462025035,1.00736950453475,-0.519839502454357,0.603175444147557,0.695564268275524
"MODEL662",249.870298241278,-0.503504110792953,0.97677436231715,-0.515476378391542,0.606220172006297,0.698393999328891
"MODEL902",159.143416128851,0.2803749100648,0.55157789092614,0.508314264725205,0.611232967800349,0.703483318344706
"MODEL1440",85.2010927627285,-0.343989893345368,0.681520922637231,-0.504738566226632,0.613742469701751,0.705235261969182
"MODEL859",29.4060487975253,0.533359650288542,1.05731901704839,0.504445339286028,0.613948464100074,0.705235261969182
"MODEL1008",859.299956830144,-0.236866340337618,0.474229656841378,-0.499476017411636,0.617444077972824,0.708562038994056
"MODEL40",8.32622031613144,-0.799503064961862,1.63942558928507,-0.487672676446704,0.625781708467309,0.717433539678331
"MODEL406",562.71779101383,-0.224208749873618,0.470982187964369,-0.47604507262296,0.634042267342923,0.724154873647559
"MODEL499",31.5934229403515,0.561802590504838,1.17947938509907,0.47631403956895,0.633850664700864,0.724154873647559
"MODEL837",217.372311902213,-0.273290966588181,0.574175608437398,-0.475971048878121,0.634095003574639,0.724154873647559
"MODEL887",581.541309113845,0.227432001000144,0.477542005921861,0.476255487852011,0.633892372805809,0.724154873647559
"MODEL1036",474.64011428234,0.226572302797819,0.481175705172022,0.470872282957052,0.637731942248843,0.72734670589719
"MODEL892",471.155319141417,0.224831537148788,0.478031213177471,0.470328152118632,0.638120587153457,0.72734670589719
"MODEL1388",11.6740832539488,0.636624902231696,1.35887236965977,0.468494993677069,0.639430650286628,0.727737571115541
"MODEL34",58.4845187323428,0.37194863272997,0.794549027882643,0.468125464480347,0.639694870041495,0.727737571115541
"MODEL80",1080.37082131273,-0.255433155085386,0.550422701546599,-0.464067260248643,0.642599557418495,0.730339112373712
"MODEL1074",26.0735127095189,0.442050419886766,0.955306894713832,0.462731319466908,0.643556965929002,0.730724624138405
"MODEL1350",204.345041956651,0.623353289774008,1.3822640656371,0.450965416283679,0.65201447467116,0.737896110709358
"MODEL38",329.924232172923,0.265010582889787,0.588295244315576,0.450472080898938,0.652370080957089,0.737896110709358
"MODEL640",8.16759943184304,0.718490759889515,1.59321368148427,0.450969489051937,0.652011539265215,0.737896110709358
"MODEL663",105.625629243068,-0.286898945629532,0.635742186437885,-0.451281906014528,0.651786384015998,0.737896110709358
"MODEL951",629.444859395393,0.222263442820348,0.494896309038135,0.449111134516909,0.653351488634435,0.738299674537192
"MODEL1133",3.41055739208773,1.56665660337286,3.52108344468795,0.444935948830291,0.656366042585296,0.74078840363903
"MODEL77",96.7445090421451,0.776313320680452,1.74717281984384,0.444325433559479,0.656807315578429,0.74078840363903
"MODEL852",1209.03218413188,0.242965810460218,0.555685507577606,0.437236183321347,0.661940071262524,0.745865742833464
"MODEL895",268.001663660476,-0.240414799965354,0.555746976384956,-0.432597585198237,0.665307144071565,0.748945756469133
"MODEL1173",14.8993572936282,-0.501403145931587,1.20735756405615,-0.415289687875984,0.677929849310657,0.761704450461214
"MODEL590",211.021758535906,0.303298438613954,0.728920333300145,0.416092712410406,0.677342162421214,0.761704450461214
"MODEL1378",11.1662230116495,0.570486680400976,1.38345779562486,0.412362908507307,0.680073445489224,0.763387286389614
"MODEL1158",12.2794064091155,0.730123912854968,1.77993171379306,0.410197709944201,0.681660920659659,0.763718680776983
"MODEL1358",23.4694537609955,-0.415216467027989,1.01082432759724,-0.410770156289145,0.681241078379741,0.763718680776983
"MODEL1280",132.278959770713,-0.239457015678739,0.596427354004208,-0.401485636215555,0.688062611328026,0.76920951280757
"MODEL744",750.632911010832,0.456045850159042,1.13578765990717,0.401523864237367,0.68803447182426,0.76920951280757
"MODEL929",287.814863385121,-0.229256473828055,0.571893937068281,-0.400872362807866,0.688514098604407,0.76920951280757
"MODEL831",29.4868842398677,-0.541010238977393,1.35378074776601,-0.399629142215356,0.689429688730945,0.769505091671366
"MODEL575",2529.00577851041,0.249076224289106,0.629708010345101,0.39554241044608,0.692442628919733,0.772138856021816
"MODEL1259",1174.96608533554,0.187635586709986,0.480973249453981,0.390116470974211,0.696450423797137,0.775875966944596
"MODEL134",5.7086268939093,-0.773997118696037,2.02175606444289,-0.382834077913015,0.701842792356117,0.781147062678842
"MODEL282",8.84554260434153,-0.6998210135327,1.83884086090372,-0.38057725843049,0.703516958758163,0.781840999439694
"MODEL386",108.481179567314,-0.254061572386984,0.672428342855576,-0.377826983479118,0.705559127071833,0.781840999439694
"MODEL392",166.746920972138,0.329811509323727,0.870064386400186,0.37906563523223,0.704639124413769,0.781840999439694
"MODEL46",2715.53947812792,0.259961980327528,0.685293269549784,0.37934413174423,0.704432331886316,0.781840999439694
"MODEL761",21.2494186667876,-0.627932881141062,1.66322932654064,-0.377538365348032,0.705773558715866,0.781840999439694
"MODEL1119",1121.55883633007,0.181762351429966,0.488073387346947,0.372407830752634,0.709589224458317,0.785331894484766
"MODEL844",408.53876605774,-0.181719033725022,0.493039295512333,-0.368569068183889,0.712448954813492,0.787759274639427
"MODEL94",144.58042206461,-0.285747822769278,0.78218503829318,-0.365319980286012,0.714872565469717,0.789700348023556
"MODEL393",55.8222905612215,-0.36813262644176,1.02002592184873,-0.360905167757446,0.718170340284194,0.792602560425693
"MODEL39",17.9899340893448,0.504718960212725,1.40609171133249,0.358951664493083,0.719631248902021,0.793474007651296
"MODEL676",14.6105483244232,-0.553396545981545,1.5543707724382,-0.356026088365958,0.721821027880679,0.793667399958105
"MODEL717",681.784990042384,0.168236953619453,0.471980839737195,0.356448693368844,0.721504568768759,0.793667399958105
"MODEL976",8.08859659665195,-0.625123681121166,1.749382998404,-0.357339520100218,0.720837647594106,0.793667399958105
"MODEL873",546.287490657196,-0.199221306765171,0.56375723734803,-0.353381373341347,0.723802548109784,0.79510651660387
"MODEL587",326.44475727467,-0.218045078288332,0.622828386877492,-0.35008853623626,0.726272253942304,0.797078741095454
"MODEL1311",51.4581852868068,-0.268091393009205,0.773106284085875,-0.346771716292796,0.728762827289074,0.798405414019091
"MODEL629",16.3289444871617,0.507204783012261,1.46683922406395,0.34578076089827,0.72950748489054,0.798405414019091
"MODEL814",504.807430052646,-0.293491696091846,0.846950844433416,-0.346527426025749,0.728946376501635,0.798405414019091
"MODEL839",3071.83320826786,0.163667553382556,0.478275287556124,0.342203658940563,0.732197631841177,0.800608326398031
"MODEL113",4.81968933539164,0.995779587937903,2.91871259627423,0.34117082620914,0.732974984448251,0.800717589295594
"MODEL465",7.38350022496123,-0.82314600244404,2.42170517414635,-0.33990347430884,0.733929220140245,0.801019702867746
"MODEL1163",27.2093823229381,-0.371481449682281,1.10251395810978,-0.33694035975669,0.736161859723628,0.802715238185728
"MODEL1123",453.10666476727,0.158523272189419,0.483990854784251,0.327533610650731,0.743264325966242,0.808967249808562
"MODEL588",273.35971143704,0.203089780138936,0.619486014213117,0.327835940569062,0.743035711083347,0.808967249808562
"MODEL547",60.7934130562273,-0.392973263317628,1.22045910145876,-0.321988064039119,0.747461736911972,0.812787279696367
"MODEL169",123.455759144027,0.199052197586275,0.622449102551823,0.319788713278293,0.749128504201513,0.813851003645394
"MODEL412",1073.25675396934,0.153468221894574,0.481569041794483,0.318683737066447,0.74996634809953,0.81401306102263
"MODEL501",13.5583512569101,0.393501879339118,1.2570458986513,0.313037001879812,0.754252550415731,0.817255394118424
"MODEL642",367.704202075327,0.186844573218419,0.597087489770851,0.312926625359587,0.754336408615229,0.817255394118424
"MODEL624",1299.55929479943,0.162285793794337,0.52220460695611,0.310770513382271,0.755975087397545,0.818280726468772
"MODEL900",269.760893102485,0.220149003756437,0.713408773479594,0.308587463373457,0.757635358519498,0.81932753318394
"MODEL233",34.3667529846644,-0.287971994326001,0.956276351887084,-0.301138884965341,0.763308590499703,0.824708184616681
"MODEL915",113.067805494326,-0.192863780376342,0.644345073692884,-0.299317536907665,0.764697775091237,0.825454584619034
"MODEL1290",272.549790772606,0.166657586490302,0.570078464320432,0.292341487919505,0.770025540784883,0.830447252926763
"MODEL747",651.072863329691,-0.138849845201917,0.502223288446068,-0.276470343761902,0.782186834548056,0.842793836313402
"MODEL958",86.9548094016286,-0.192891307571089,0.701459669914994,-0.274985599092909,0.783327302226776,0.843253981085656
"MODEL1410",30.2889226277879,-0.242273540072399,0.894631413008771,-0.270808219507516,0.786538537775915,0.845940447362267
"MODEL458",69.6344002973771,0.226513410703532,0.844001767419858,0.268380256354191,0.788406635382518,0.84717876638376
"MODEL513",6.56409661454392,-0.457994398059566,1.7264149023332,-0.265286402150839,0.79078883886605,0.848966764341209
"MODEL310",21.6819521742946,-0.362501352506539,1.40046333764856,-0.258843871711197,0.795755706352897,0.853523815707009
"MODEL135",63.399118911541,0.180635042719796,0.736076924949117,0.245402398305426,0.806144872200618,0.863883262865939
"MODEL751",770.074023553513,-0.115827374261646,0.474582401660032,-0.24406167160117,0.80718305666058,0.864212294359425
"MODEL1385",443.088588422158,-0.115678615681435,0.483963036425351,-0.23902365878159,0.811087237325839,0.867606438478862
"MODEL117",221.39098345277,0.176383222540289,0.775130621617233,0.227552902209286,0.819993837926095,0.872418111077434
"MODEL1314",743.965700104835,-0.123240398780305,0.541651756939034,-0.227526999038565,0.820013977501716,0.872418111077434
"MODEL380",547.209467597551,-0.164214135021185,0.718289755092591,-0.228618233598524,0.819165651498841,0.872418111077434
"MODEL502",1959.58637744477,-0.191399343801327,0.833066680298022,-0.22975272967688,0.818283918355599,0.872418111077434
"MODEL781",9.99306692567399,0.354853154889552,1.55371028157385,0.228390813331105,0.819342430644844,0.872418111077434
"MODEL942",170.021586930069,0.126503929557165,0.546886558176658,0.231316582325472,0.817068865157484,0.872418111077434
"MODEL950",325.11651680645,-0.21025194045326,0.938230679986689,-0.224094079353963,0.822684099331876,0.874471767455286
"MODEL210",117.909730307888,0.258427572142228,1.19089606423766,0.217002625084379,0.828206299163871,0.879550624988046
"MODEL531",15.8095579782841,-0.235487631790959,1.09791700748668,-0.214485821956643,0.83016822214833,0.880842763536199
"MODEL260",3.6650254374263,-0.851313573659743,4.02049220244236,-0.211743620132527,0.83230705565322,0.881377768320281
"MODEL283",397.747295692191,0.115151087734968,0.542964336458862,0.212078547342479,0.832045755773118,0.881377768320281
"MODEL87",3.64235426977349,0.504888230872507,2.39315755101212,0.210971580479095,0.832909447727373,0.881377768320281
"MODEL683",190.671901738787,-0.122409169282671,0.601192539560726,-0.203610592659902,0.838657814803456,0.886666848924584
"MODEL342",30.2471581171118,0.279026482446608,1.38109747883814,0.202032431976735,0.839891369883266,0.887177479179643
"MODEL1018",52.3219838254868,0.162326172696969,0.824963561454128,0.196767688030782,0.844009337964622,0.890731283459092
"MODEL790",69.0327132493197,-0.316153508664787,1.64420350293867,-0.192283685139783,0.847519997318242,0.893638391463125
"MODEL1391",670.673796063825,0.0883413121699672,0.469664285931764,0.188094591852364,0.850802500510649,0.896299960431004
"MODEL183",526.286122226101,0.174442348136305,0.935575670274059,0.186454558063919,0.8520883113212,0.896855194997024
"MODEL1442",331.63888893591,0.0965287649661618,0.525066980672351,0.183840859393894,0.854138301225842,0.898213053424329
"MODEL794",117.87106295537,-0.109907730416741,0.60411568474743,-0.181931595539837,0.855636408606925,0.898988653309676
"MODEL223",582.982491947108,0.0880692629595479,0.490209854662803,0.17965624746595,0.857422443926174,0.900065123197813
"MODEL281",15.2445110339038,-0.318358834797261,1.78220999680979,-0.178631494249911,0.858227063381637,0.900110371709933
"MODEL299",105.491836206015,0.124800608952161,0.711206943983572,0.175477208157073,0.860704678165115,0.901908625524083
"MODEL177",559.659883839027,0.116390865563793,0.669765032515219,0.173778653577511,0.862039421100798,0.902507170718462
"MODEL605",52.9163979417145,0.129728163574769,0.769717867425326,0.168539888529163,0.866158565954576,0.906017190228592
"MODEL1423",484.195015398263,0.146225120687673,0.880940647756863,0.165987482879813,0.868166800739146,0.907314905812264
"MODEL523",3.51618857133191,-0.31870474939088,2.04114414212544,-0.156140246449725,0.875922475308495,0.914611630578305
"MODEL708",451.880870413938,-0.0835007652439326,0.551268197798098,-0.151470310780588,0.879604729160721,0.917645886909066
"MODEL171",28.4431263802943,0.15909047199879,1.0656443113012,0.149290406106079,0.881324485257008,0.918629225373707
"MODEL1066",30.1955613703632,-0.167335634922959,1.15547990732827,-0.144819164627342,0.884853650554037,0.921495167361121
"MODEL1007",2178.59257778958,0.0684438152989671,0.498070338997618,0.137417970796479,0.890700427155136,0.9267675219167
"MODEL1426",73.2463256058184,0.0895073832062383,0.675891123014569,0.132428700656731,0.894645214746129,0.93005333670178
"MODEL167",24.0243212627849,0.168875742522593,1.30111430599743,0.129793164016541,0.896730071488919,0.930583796751451
"MODEL754",287.636182743093,-0.0749337536382537,0.57465185441932,-0.130398524014116,0.896251134286972,0.930583796751451
"MODEL1337",43.8952285861496,-0.116955546518225,0.947823245707395,-0.12339383640136,0.901795237614849,0.93501927268487
"MODEL320",186.323019783791,0.100268764190578,0.857725056872638,0.116900821990871,0.906938646766249,0.939528028464247
"MODEL1111",52.5389927673938,-0.0837840468731599,0.735218337471088,-0.113958048382403,0.909271049272598,0.941119422276892
"MODEL330",2094.34141748242,0.0512704333773342,0.489613977303514,0.104716032944361,0.916601139459228,0.947876243955212
"MODEL335",89.1485463992799,0.119742959260399,1.34974696002635,0.0887151168379449,0.929308318408266,0.960176951362387
"MODEL1441",210.799039352083,0.046337201957609,0.550795863629684,0.0841277232044771,0.932954882841211,0.963056758839191
"MODEL922",735.178081683622,-0.0455481033288992,0.547722810475929,-0.0831590404082704,0.933725080905002,0.963056758839191
"MODEL1167",116.733656859101,0.0477245177465799,0.60562398071088,0.078802225913447,0.937189933532648,0.96522232597035
"MODEL1436",345.534189633674,0.0540829463719297,0.689258989106682,0.0784653478977826,0.937457893582032,0.96522232597035
"MODEL13",49.0312434040016,0.0966911445580703,1.29414233148177,0.0747144593032212,0.940441902969808,0.967298391458736
"MODEL1321",223.223049628642,0.10514932842426,1.42798561868942,0.0736347250617025,0.941301039526587,0.967298391458736
"MODEL187",94.9383949808509,-0.0464695226899518,0.647056074084093,-0.0718168402262962,0.942747670863337,0.967298391458736
"MODEL657",20.3540380282442,-0.150370419810227,2.06746534141155,-0.0727317729580717,0.942019564333016,0.967298391458736
"MODEL1037",5.01432818185604,-0.189523711862319,2.76466286684356,-0.0685521964125414,0.945346071034013,0.967756853997381
"MODEL1084",314.879858831264,-0.0365910246871616,0.570193750453468,-0.0641729669223159,0.948832502285945,0.967756853997381
"MODEL1104",427.255095747795,0.0345473286341114,0.539330911261457,0.0640559031806791,0.948925713860376,0.967756853997381
"MODEL1159",364.694221856677,-0.0428692087709339,0.648921481777399,-0.066062243237063,0.947328270688234,0.967756853997381
"MODEL1278",235.476255161215,-0.0376372490444634,0.566491488471685,-0.0664392136693941,0.947028151161579,0.967756853997381
"MODEL1386",780.02577837665,-0.037580802658869,0.583339805467671,-0.0644235183449206,0.948633003990519,0.967756853997381
"MODEL369",266.510283353499,-0.0461512581160071,0.68907467740964,-0.066975698903199,0.946601049216688,0.967756853997381
"MODEL192",4.48808713084819,0.1668325624506,2.75478904970176,0.0605609211597027,0.951708896765646,0.969758548256029
"MODEL336",493.946790657067,0.0278612931403424,0.542286964884951,0.0513773978436921,0.959024794890116,0.976371496606475
"MODEL106",8228.52225871861,0.0253628428879273,0.575507468470205,0.0440703974795427,0.964848289239152,0.978274722524693
"MODEL1251",1573.03528643527,0.0256365224386908,0.544676288634538,0.0470674471674902,0.962459471967704,0.978274722524693
"MODEL180",1194.27048536219,0.0244251851522978,0.596756073560693,0.040929931398199,0.967351755629481,0.978274722524693
"MODEL26",18.6668485720995,-0.0513269502239202,1.21383952616442,-0.0422847906313505,0.966271669760037,0.978274722524693
"MODEL669",7.0727968430856,0.0637559650040678,1.56553484501106,0.0407247179500609,0.9675153558641,0.978274722524693
"MODEL670",2.92858183860037,0.101389816213326,2.47697976154079,0.040932839980193,0.967349436860036,0.978274722524693
"MODEL765",64.2429991343371,0.0350003378765258,0.74944806374741,0.0467014854925586,0.962751146387593,0.978274722524693
"MODEL996",1266.19082763417,-0.0217799036524102,0.494391948331537,-0.0440539206310147,0.964861423106483,0.978274722524693
"MODEL542",2.90046417033184,0.0897770480594887,2.70418778591879,0.0331992654234202,0.973515683908134,0.982660579316323
"MODEL718",149.177229447074,-0.0197935125830989,0.596193050084752,-0.0331998378382391,0.973515227438819,0.982660579316323
"MODEL141",13.4414146249227,-0.0484652438990552,1.59117607218142,-0.0304587561027183,0.975701185969168,0.984026281412591
"MODEL93",101.429364775237,0.0521621726546052,1.80001294118121,0.0289787764638933,0.97688151741315,0.984376772022458
"MODEL974",1017.66164087422,0.0187742536733617,0.676012744852073,0.0277720410100699,0.977843965400203,0.984507297362044
"MODEL1208",1048.93140022163,0.0100313934633971,0.475978345788126,0.0210753147746398,0.983185576477115,0.988298528489088
"MODEL333",4.17233267275376,0.0453631681052213,2.20560945008401,0.0205671806962441,0.983590920935853,0.988298528489088
"MODEL813",161.621271330412,0.0138936168617446,0.697941476778403,0.0199065642664992,0.984117908656224,0.988298528489088
"MODEL767",364.666343018766,-0.00702168050630431,0.515732105794115,-0.0136149765109009,0.989137156050488,0.992495856071033
"MODEL834",93.0598716165403,-0.00626162385056131,0.670204964328519,-0.00934284910413169,0.992545593393798,0.995071154700144
"MODEL1060",197.061978208894,-0.00297441362065464,0.543587307634346,-0.00547182316231606,0.995634138565622,0.99695711750661
"MODEL182",628.780963606392,-0.00214704637911887,0.493251461661954,-0.00435284341963153,0.99652694440736,0.99695711750661
"MODEL53",4.17116049337466,0.0112878514560859,2.95981872093776,0.00381369689171694,0.99695711750661,0.99695711750661
